ConcentrationBROMP,ConfusionBROMP,BoredomBROMP,FrustrationBROMP,DelightBROMP
0.458101805,0.421909457,0.347712307,0.508004277,0.531957906
0.476383408,0.421909457,0.296733415,0.507964042,0.532264052
0.473432277,0.426019517,0.303185049,0.449096928,0.532532835
0.474785546,0.495560012,0.298928062,0.449003743,0.53325128
0.474986957,0.458588788,0.298508173,0.39166699,0.533337651
0.456695897,0.458588788,0.35153483,0.390592399,0.542001328
0.448706019,0.458588788,0.377931315,0.401868425,0.543796512
0.483440734,0.454401541,0.359835729,0.407046144,0.544868591
0.495216698,0.45250628,0.284375458,0.405212498,0.547008449
0.509087786,0.386214681,0.160925752,0.416788021,0.547795883
0.496669633,0.386214681,0.274212682,0.415476787,0.549316732
0.49359029,0.386214681,0.395182017,0.430445287,0.55078556
0.493812835,0.386214681,0.388310953,0.442773423,0.551986679
0.508004349,0.386214681,0.330657877,0.442725414,0.380343515
0.506620352,0.388434813,0.327823292,0.436352528,0.380468736
0.501383813,0.463014211,0.328086452,0.435866478,0.383350613
0.50597069,0.463014211,0.304886729,0.429542951,0.382348594
0.499830446,0.463014211,0.315096339,0.428848818,0.379619776
0.499461804,0.463014211,0.318840644,0.421863609,0.376508095
0.504605147,0.460688918,0.306424388,0.415291152,0.374908157
0.509030842,0.45250628,0.294858896,0.409101259,0.546319378
0.503928569,0.459420125,0.306108666,0.402606562,0.546744023
0.506836514,0.52747858,0.297557761,0.366414894,0.546887559
0.504855145,0.531815749,0.301369034,0.366180215,0.547151546
0.505119519,0.601920049,0.299551298,0.366000938,0.548388978
0.503250485,0.601920049,0.302848259,0.325558028,0.548692678
0.505897698,0.595222973,0.295470085,0.331085422,0.549082735
0.496962928,0.595222973,0.315563791,0.324920644,0.553369956
0.487606382,0.591021479,0.334265245,0.31835994,0.561084162
0.460156694,0.520526741,0.387799127,0.326960339,0.564011756
0.48669396,0.386214681,0.203264477,0.349090278,0.567858126
0.492900811,0.386214681,0.190487198,0.35479235,0.56837087
0.493407235,0.386214681,0.189361517,0.348992119,0.568580189
0.485069914,0.396200118,0.203424591,0.342751522,0.56917087
0.490788978,0.464846232,0.292206354,0.342656807,0.569877563
0.490592912,0.464846232,0.292886687,0.336889171,0.569982259
0.476602582,0.464846232,0.332666478,0.33600842,0.576638242
0.489449249,0.464846232,0.297548353,0.336008284,0.5766384
0.456454687,0.454432808,0.395878831,0.356804233,0.578807162
0.477554311,0.457512981,0.33457429,0.40585404,0.579235288
0.455914241,0.478237017,0.400888864,0.46168689,0.580980017
0.478438619,0.411005692,0.326333805,0.480578806,0.581123701
0.476858029,0.413175079,0.329981338,0.474134953,0.581241643
0.474693438,0.484953609,0.31706309,0.47387504,0.582846663
0.47562976,0.47991227,0.310189082,0.415674703,0.582985445
0.473014539,0.459179527,0.301526368,0.36543845,0.58490414
0.470469731,0.463968385,0.305683331,0.408814938,0.585299024
0.442615197,0.461742151,0.371087644,0.406612981,0.587358282
0.286706593,0.457284388,0.77851057,0.400606392,0.598701291
0.308791199,0.557692933,0.299394808,0.412773706,0.5990289
0.306431452,0.561768562,0.305443302,0.412576165,0.599212696
0.437328173,0.458500543,0.301307314,0.362682645,0.599871771
0.437599861,0.458500543,0.300694159,0.35679587,0.599928368
0.433359897,0.458500543,0.31290969,0.356513535,0.60209135
0.431720101,0.458500543,0.318194432,0.350403897,0.602412658
0.414345656,0.454397277,0.37188166,0.349187605,0.60361599
0.415772324,0.45250628,0.369837486,0.358963039,0.604542398
0.430067001,0.45250628,0.32725265,0.358938324,0.604723096
0.428324153,0.455072448,0.328568721,0.35301571,0.604833728
0.4277658,0.525975208,0.325964038,0.352882431,0.60581689
0.428625166,0.525975208,0.311103819,0.347062113,0.605875136
0.427918566,0.527992929,0.30321325,0.346969122,0.605961269
0.429131368,0.595028212,0.299619862,0.346959184,0.605970475
0.425095249,0.592530988,0.308989248,0.346722946,0.607730976
0.424170393,0.595057221,0.309738991,0.340764059,0.607963231
0.426500986,0.595057221,0.302749039,0.346391564,0.608037658
0.423352897,0.593105252,0.309651639,0.346147112,0.609867724
0.404107607,0.610420973,0.355617509,0.393722011,0.6110543
0.408251148,0.610420973,0.336738441,0.392836137,0.611830908
0.388205186,0.605185837,0.377190173,0.396976257,0.613500071
0.384506648,0.403479707,0.251187376,0.413464741,0.615068717
0.41023324,0.403479707,0.192491703,0.413421064,0.61539061
0.402085468,0.396695297,0.206894348,0.357266122,0.615821711
0.402701448,0.463427578,0.308100002,0.322719193,0.616154211
0.407607624,0.463427578,0.29419827,0.322675799,0.616511937
0.407280728,0.463427578,0.294673681,0.317116863,0.6169512
0.406026442,0.463427578,0.29725217,0.311555223,0.61784778
0.38227063,0.45250628,0.351169621,0.304890532,0.619088953
0.378100116,0.45250628,0.234583633,0.309014698,0.620323669
0.497189623,0.55293458,0.267957249,0.367673841,0.330977523
0.513347251,0.55293458,0.229933517,0.368046564,0.330977523
0.652633523,0.386214681,0.220248394,0.368167761,0.331892061
0.595095169,0.446447426,0.382332848,0.427951344,0.331892061
0.624984883,0.434213995,0.294246376,0.422411802,0.339906721
0.505089214,0.601353565,0.250952564,0.422543194,0.34086446
0.582672665,0.434213995,0.423857611,0.419402692,0.363308252
0.630295131,0.434213995,0.281186093,0.419640935,0.365102691
0.622851762,0.395329461,0.302275242,0.420212369,0.365102691
0.607734238,0.395329461,0.347219301,0.42765163,0.374619179
0.628185612,0.395329461,0.287940964,0.421523167,0.375032826
0.614304177,0.407114231,0.328085405,0.467851558,0.375032826
0.608604992,0.407114231,0.345541253,0.468796394,0.382103787
0.616210055,0.397906541,0.323198197,0.417435631,0.385299114
0.622181737,0.397906541,0.305946239,0.417493081,0.38574241
0.570966753,0.397906541,0.365588663,0.413909095,0.38574241
0.602620146,0.514091098,0.182076163,0.376478155,0.402469857
0.587840636,0.514091098,0.218164629,0.383695855,0.419427379
0.449239679,0.675280388,0.332011399,0.384769969,0.436577355
0.449841568,0.55293458,0.334344524,0.385666363,0.436577355
0.600125701,0.386214681,0.302519469,0.385888283,0.438403018
0.602875884,0.386214681,0.295144354,0.379966876,0.438886368
0.569594245,0.412690897,0.399601033,0.426015871,0.438886368
0.595695138,0.412690897,0.322078559,0.426187238,0.440253827
0.589615862,0.423913683,0.337305109,0.420454932,0.440253827
0.593811249,0.496079894,0.324174064,0.426811477,0.441671841
0.594621373,0.496079894,0.322512933,0.420744278,0.441671841
0.541150604,0.468521637,0.504252801,0.373141405,0.463241993
0.588395493,0.401604847,0.356351805,0.385079894,0.463452073
0.58512573,0.395072017,0.36504174,0.37928071,0.463452073
0.588072584,0.45750868,0.356093628,0.379292892,0.463553989
0.586591755,0.45750868,0.358669584,0.373433028,0.463553989
0.541978009,0.45750868,0.448087045,0.375568279,0.481548462
0.573207372,0.45750868,0.349188123,0.381919352,0.484880548
0.535621228,0.452830111,0.404731048,0.378040531,0.484880548
0.565454048,0.514091098,0.208517165,0.396467451,0.502390926
0.600100231,0.578396661,0.1928674,0.39646794,0.519895441
0.569591809,0.386214681,0.574195194,0.397930486,0.00230821
0.412037448,0.55293458,0.706058769,0.400076926,0.00230821
0.430325921,0.55293458,0.319817384,0.40104957,0.537351245
0.413937469,0.615939898,0.358534791,0.402671335,0.554715968
0.459085904,0.729479143,0.305012258,0.403225813,0.57194812
0.470226736,0.55293458,0.657935941,0.404548583,0.002846564
0.624412408,0.386214681,0.183072364,0.404891167,0.57194812
0.616438787,0.386214681,0.196956328,0.405582303,0.57194812
0.628347149,0.38622849,0.172809687,0.457083335,0.57194812
0.628359973,0.38622849,0.172784454,0.457083448,0.57194812
0.594784845,0.38622849,0.238621074,0.458788846,0.57194812
0.622642169,0.38622849,0.273660644,0.45884418,0.572380233
0.620730906,0.389745891,0.27806953,0.452712284,0.572380233
0.620428054,0.456178661,0.279283961,0.401507071,0.572380233
0.620708356,0.456178661,0.278824797,0.40161025,0.573212465
0.622014703,0.456178661,0.27537293,0.395567516,0.573405069
0.575539253,0.456178661,0.419867204,0.391792399,0.591687264
0.571806531,0.45250628,0.43833508,0.393915799,0.608607361
0.466689941,0.55293458,0.336613072,0.412423186,0.61049576
0.609176994,0.386219859,0.324220409,0.45782579,0.61049576
0.609179394,0.386219859,0.324213849,0.457825959,0.61049576
0.462873757,0.386219859,0.771433245,0.464981085,0.61049576
0.447229574,0.552939979,0.412491132,0.471440155,0.611688957
0.442518746,0.562110708,0.424533516,0.471806888,0.611688957
0.585345292,0.461731675,0.409185554,0.383454758,0.611688957
0.58728352,0.461899801,0.403037138,0.383461089,0.611688957
0.586040327,0.529965469,0.406460256,0.348174433,0.611688957
0.583206618,0.529965469,0.413956592,0.348356208,0.613194667
0.585455468,0.520695566,0.4064367,0.3426873,0.613643104
0.58547415,0.520695566,0.406016186,0.337054612,0.614021483
0.581046655,0.520526741,0.418073371,0.331657683,0.616006128
0.537149627,0.520526741,0.514457719,0.328177909,0.616006128
0.55784298,0.45250628,0.311657461,0.329097289,0.632438038
0.445054809,0.729479143,0.438352544,0.352697292,0.648567943
0.414033005,0.55293458,0.795573022,0.354857948,0.003927388
0.583094669,0.514091098,0.274351131,0.355347913,0.66436566
0.470919077,0.729479143,0.396908415,0.355814826,0.679803829
0.428964155,0.55293458,0.804912794,0.358108526,0.004885565
0.574033895,0.386214681,0.478566866,0.353999445,0.708998972
0.46734797,0.552980476,0.377811336,0.409502768,0.708998972
0.605632327,0.386258695,0.377668195,0.409502933,0.708998972
0.554985961,0.386258695,0.521078555,0.411950609,0.708998972
0.450872375,0.552980476,0.406736561,0.412390418,0.711956666
0.568151373,0.386258695,0.464429484,0.40768169,0.721353389
0.579339099,0.386214681,0.423465762,0.358749631,0.725790448
0.587485045,0.386214681,0.396378099,0.353126732,0.727017611
0.512566924,0.386214681,0.573184786,0.350868038,0.727017611
0.428443805,0.675280388,0.395690338,0.368932314,0.740698742
0.428822938,0.675280388,0.39086065,0.369415941,0.753926289
0.419679127,0.703093754,0.412912723,0.37025592,0.766691609
0.421511702,0.55293458,0.402247451,0.37089349,0.77054221
0.571869052,0.386214681,0.36728991,0.365029521,0.770672492
0.585557132,0.386214681,0.401896231,0.359884091,0.770672492
0.608514565,0.386214681,0.280773359,0.360729029,0.770672492
0.622790246,0.386214681,0.155897003,0.360779897,0.770981148
0.623012651,0.386214681,0.155363861,0.354997189,0.771181999
0.619308586,0.391546948,0.161126275,0.349425768,0.771181999
0.622248258,0.458070742,0.156562744,0.355262448,0.76996073
0.614203258,0.458070742,0.180492817,0.356001163,0.759880201
0.615560178,0.458070742,0.189739874,0.356962752,0.746765643
0.566028845,0.458070742,0.663165085,0.356145678,0.680027806
0.488910974,0.55293458,0.491402059,0.382043431,0.632592637
0.513567186,0.675280388,0.433534528,0.383389845,0.62213767
0.552084673,0.729479143,0.413661801,0.384367618,0.619535879
0.569418345,0.55293458,0.690295514,0.384414445,0.003459077
0.692585012,0.394677514,0.7050313,0.378774597,0.003473083
0.696353798,0.463413323,0.692449848,0.378852669,0.003485493
0.696323532,0.463413323,0.692661408,0.372980978,0.00348827
0.671556495,0.463413323,0.766074421,0.374280359,0.003701832
0.692849871,0.463413323,0.378660084,0.368372708,0.634919242
0.664192083,0.454583466,0.483277242,0.358799505,0.638787974
0.677313003,0.386214681,0.437732141,0.368065922,0.640189519
0.516481316,0.55293458,0.531969387,0.373678568,0.657641167
0.456410689,0.55293458,0.702054162,0.460676306,0.66714546
0.504570719,0.55293458,0.564048627,0.483580754,0.669861552
0.498887826,0.55293458,0.565748757,0.508403643,0.672583032
0.656773149,0.386214681,0.484791278,0.508361925,0.505722757
0.655480307,0.388308173,0.465493038,0.501886243,0.505918736
0.644114969,0.471214749,0.443868479,0.500768309,0.512592561
0.654138822,0.471214749,0.393827662,0.494391253,0.678881056
0.653616748,0.471214749,0.379289596,0.494303904,0.679338658
0.649035181,0.471214749,0.39397548,0.487509561,0.681800014
0.629098728,0.469017002,0.46008287,0.479129709,0.692616043
0.646955989,0.45250628,0.40008915,0.478922015,0.693707769
0.644257525,0.458627218,0.406649475,0.472213929,0.694152301
0.644185984,0.526682654,0.404834689,0.434120438,0.694526462
0.646773329,0.526682654,0.395858134,0.434058655,0.694858299
0.646657322,0.526682654,0.39586511,0.427791935,0.695184569
0.645685743,0.526682654,0.398279516,0.421480114,0.695879799
0.634517665,0.520526741,0.429128307,0.414331471,0.701263044
0.641853743,0.45250628,0.403136483,0.414090242,0.702574892
0.639489249,0.45250628,0.408489822,0.407580609,0.704668268
0.636934676,0.45250628,0.413600691,0.400972901,0.707477332
0.657822814,0.45250628,0.424274846,0.412309633,0.708469132
0.659857743,0.45250628,0.287983826,0.417887667,0.711568596
0.664808194,0.45250628,0.27339363,0.411663929,0.712010357
0.665145794,0.45250628,0.272221627,0.405508226,0.712232212
0.641061337,0.48452479,0.33208388,0.397570341,0.71432689
0.653858606,0.494636709,0.290576773,0.427648438,0.717553247
0.658771828,0.496588516,0.275941972,0.427536027,0.718172695
0.658387382,0.496588516,0.277190607,0.421231443,0.718307498
0.652248111,0.496588516,0.295551777,0.426849291,0.721418706
0.601375863,0.464491158,0.584869588,0.416642568,0.725831695
0.633383375,0.46414533,0.346714574,0.446572356,0.740708683
0.505238,0.697641553,0.454715724,0.452454795,0.754317375
0.525889474,0.729479143,0.478043066,0.451679543,0.767817885
0.498302419,0.55293458,0.83120251,0.449333238,0.00710503
0.656170507,0.514091098,0.645805158,0.448833327,0.007637342
0.657917824,0.514091098,0.631244623,0.448535098,0.008200277
0.635396629,0.514091098,0.700686405,0.446821011,0.00887212
0.522989464,0.552945379,0.426116507,0.499159409,0.807317137
0.600255607,0.386225037,0.60356438,0.495604629,0.810300662
0.512695825,0.552945379,0.439205041,0.495586061,0.810391897
0.645268493,0.389967423,0.44422006,0.489074743,0.81054751
0.644379506,0.4608536,0.428631657,0.488864885,0.811580018
0.645932295,0.460842746,0.422725425,0.430401104,0.811646878
0.643605882,0.460842746,0.393425489,0.430195793,0.81267576
0.568217832,0.523246463,0.602379758,0.477750107,0.816356839
0.453939864,0.617837141,0.4942184,0.488136036,0.818213643
0.474610645,0.77590933,0.496669882,0.485955575,0.830114554
0.51151117,0.613628196,0.382048931,0.538404219,0.830115192
0.627829034,0.446901592,0.436112162,0.537409482,0.830898286
0.643022239,0.386226764,0.385469727,0.484926867,0.831145543
0.627953612,0.405853768,0.427558355,0.477796334,0.831780985
0.639845542,0.474788453,0.387723033,0.477722698,0.832167216
0.639964036,0.474775744,0.387496639,0.41952153,0.832210773
0.626599754,0.474775744,0.433663523,0.418819286,0.835972678
0.607450292,0.474775744,0.502148615,0.434585438,0.837141857
0.609172579,0.454364589,0.500172626,0.457967207,0.838039075
0.606613979,0.386214681,0.512210753,0.486965027,0.721486095
0.625738588,0.386214681,0.447770446,0.486927892,0.721676003
0.624505139,0.388233285,0.441958624,0.480486006,0.721763482
0.618236356,0.464347142,0.439407905,0.479927334,0.724623711
0.622293551,0.464347142,0.411707642,0.473385413,0.722893015
0.623910824,0.464347142,0.392619921,0.473286903,0.722583157
0.617815672,0.464347142,0.414865096,0.46630073,0.72043995
0.592921211,0.462231804,0.499632471,0.457027877,0.822177899
0.623557423,0.58153595,0.277603444,0.462828378,0.829590171
0.619510953,0.578396661,0.378188893,0.465950327,0.822279461
0.505599504,0.55293458,0.759964538,0.477103925,0.009593478
0.520345656,0.55293458,0.401561438,0.476712226,0.818497969
0.659270495,0.386214681,0.387345516,0.47035696,0.818404412
0.65328471,0.394455666,0.404081511,0.463616312,0.818776356
0.65719616,0.463156745,0.39015998,0.463511224,0.819249614
0.657690804,0.463156745,0.388605393,0.45716979,0.819295427
0.639798705,0.463156745,0.451351028,0.455948689,0.824771367
0.637143885,0.463156745,0.462673055,0.461644103,0.825738822
0.630749964,0.454557882,0.487150843,0.482537047,0.826861753
0.648586338,0.386214681,0.426474529,0.495163325,0.703934033
0.644972128,0.390981682,0.436250217,0.488547855,0.704223063
0.635564326,0.473782335,0.449651453,0.48760563,0.709413877
0.64510675,0.473782335,0.406245925,0.487508013,0.70874386
0.635112462,0.473782335,0.42913599,0.486462,0.706308564
0.633375592,0.473782335,0.438539472,0.478879861,0.8265795
0.643901879,0.468782874,0.404414971,0.478513489,0.826007356
0.647462427,0.45250628,0.392777301,0.472142093,0.825913872
0.641222627,0.461446735,0.409950903,0.46534091,0.826293827
0.645286578,0.531745808,0.395587457,0.465217122,0.826791311
0.645728219,0.531745808,0.394242294,0.458855317,0.826845641
0.627951483,0.531745808,0.455795856,0.457544822,0.832086072
0.622448418,0.463677047,0.476803981,0.477435698,0.833166809
0.617698509,0.454729867,0.495429015,0.504537553,0.834288297
0.616782416,0.386214681,0.500865593,0.529657898,0.716127843
0.606300866,0.386214681,0.538304421,0.553004419,0.558908145
0.628232417,0.386214681,0.453118135,0.552949506,0.718281065
